promised_line_id,submission_id,submission_date,insured_name,broker_name,broker_contact,coverage_type,effective_date,expiry_date,total_insured_value,limit_requested,deductible,lead_follow,our_line_pct,our_premium,technical_premium,rate_per_million,deviation_from_technical_pct,decision,decision_date,decision_reason,underwriter_name,authority_level,referral_required,decline_reason,ntu_reason,bound_premium,bound_date,renewal_of,fac_reinsurance_purchased,fac_premium,number_of_locations,primary_state,occupancy_class
PL-01647,SUB-2023-1647,2023-07-26,Quantum Data Systems LLC,Miller Insurance,Charlotte Webb,Commercial Property,2023-10-02,2024-10-01,250000000,25000000,372221,Lead,100,1275000,1325000,5.1,-4.0,Bound,2023-08-06,,Robert Tanner,Senior UW,True,,,1275000,2023-08-06,,True,208894,15,SC,Hospitality - Restaurant
PL-01648,SUB-2021-1648,2021-08-22,Newport Industrial Corp,Aon plc,Sarah Chen,Commercial Property,2021-11-13,2022-11-13,20000000,20000000,25000,Follow,100,0,100000,4.2,-15.0,NTU,2021-09-05,Insured did not proceed,Priya Nair,UW,False,,Insured did not proceed,0,,,False,0,5,NY,Manufacturing - Heavy
PL-01649,SUB-2022-1649,2022-09-09,Norfolk Agricultural Holdings,Aon plc,Sarah Chen,Commercial Property,2022-10-22,2023-10-22,250000000,25000000,463864,Follow,15,0,2125000,8.0,-6.0,NTU,2022-09-21,Broker placed elsewhere,Claire Hemsworth,Senior UW,True,,Broker placed elsewhere,0,,,False,0,21,WA,Healthcare - Clinic
PL-01650,SUB-2022-1650,2022-03-31,Pioneer Cold Storage Inc,Gallagher,Rachel Foster,Commercial Property,2022-05-14,2023-05-14,75000000,25000000,97794,Follow,15,0,300000,4.1,2.0,Declined,2022-04-22,Outside appetite - territory concentration in Tier 1 wind zones,Robert Tanner,Senior UW,False,Outside appetite - territory concentration in Tier 1 wind zones,,0,,,False,0,1,MO,Agricultural - Storage
PL-01651,SUB-2022-1651,2022-04-10,Beacon Light Industries,Gallagher,Rachel Foster,Commercial Property,2022-06-03,2023-06-03,20000000,20000000,25000,Lead,25,66000,66000,3.3,1.0,Bound,2022-04-21,,Simon Button,SVP,False,,,66000,2022-04-21,,False,0,4,NJ,Retail - Shopping Centre
PL-01652,SUB-2024-1652,2023-12-18,Liberty Food Services Inc,Miller Insurance,Charlotte Webb,Commercial Property,2024-02-26,2025-02-25,250000000,25000000,422432,Follow,25,0,1225000,4.2,-14.0,Declined,2023-12-24,Reinsurance not available at viable economics,Priya Nair,UW,True,Reinsurance not available at viable economics,,0,,PL-01105,False,0,13,WA,Energy - Storage
PL-01653,SUB-2025-1653,2025-09-10,Norfolk Agricultural Holdings,McGill and Partners,Thomas Keane,Commercial Property,2025-10-25,2026-10-25,30000000,25000000,31828,Lead,20,0,252000,8.2,-2.0,Declined,2025-10-01,Incomplete submission - insufficient information to rate,Priya Nair,UW,False,Incomplete submission - insufficient information to rate,,0,,PL-01017,False,0,6,CT,Agricultural - Storage
PL-01654,SUB-2025-1654,2025-05-28,Richmond Data Centres LLC,Howden Group,Michael Cross,Commercial Property,2025-06-20,2026-06-20,200000000,25000000,342712,Lead,50,0,2299999,11.0,-4.0,Declined,2025-06-03,Rate inadequacy - broker target below minimum technical rate,James Whitlock,UW,True,Rate inadequacy - broker target below minimum technical rate,,0,,,False,0,42,MO,Warehouse - Cold Storage
PL-01655,SUB-2024-1655,2024-07-24,Jasper Distribution LLC,Lockton Companies,Emily Hartwell,Commercial Property,2024-09-09,2025-09-09,40000000,25000000,54048,Lead,50,104000,104000,2.6,1.0,Bound,2024-08-10,,Robert Tanner,Senior UW,False,,,104000,2024-08-10,,False,0,2,OR,Office - Class A
PL-01656,SUB-2021-1656,2021-08-22,Zephyr Logistics Holdings,Howden Group,Michael Cross,Commercial Property,2021-11-03,2022-11-03,15000000,15000000,25000,Lead,25,75000,76500,5.0,-2.0,Bound,2021-09-15,,James Whitlock,UW,False,,,75000,2021-09-15,PL-01025,False,0,9,PA,Energy - Storage
PL-01657,SUB-2025-1657,2025-02-27,Oxford Science Properties,Miller Insurance,Charlotte Webb,Commercial Property,2025-04-18,2026-04-18,15000000,15000000,25000,Lead,15,55500,61500,3.7,-10.0,Bound,2025-03-20,,Simon Button,SVP,False,,,55500,2025-03-20,,False,0,8,NY,Healthcare - Clinic
PL-01658,SUB-2021-1658,2021-07-24,Kingsway Distribution Ltd,Howden Group,Michael Cross,Commercial Property,2021-10-12,2022-10-12,250000000,25000000,396220,Lead,25,0,725000,2.9,-1.0,Declined,2021-07-30,Capacity constraints - aggregate exposure limit reached for this territory,Claire Hemsworth,Senior UW,True,Capacity constraints - aggregate exposure limit reached for this territory,,0,,,False,0,34,IN,Retail - Standalone
PL-01659,SUB-2026-1659,2025-11-14,Brunswick Industrial Corp,Aon plc,Sarah Chen,Commercial Property,2026-02-05,2027-02-05,85000000,25000000,165811,Lead,25,0,527000,6.3,1.0,Expired,2025-12-07,,James Whitlock,UW,True,,,0,,,False,0,4,MN,Technology - Data Centre
PL-01660,SUB-2023-1660,2023-06-06,Newport Industrial Corp,Marsh McLennan,James Whitfield,Commercial Property,2023-07-17,2024-07-16,15000000,15000000,25000,Lead,15,163500,160500,10.9,2.0,Bound,2023-06-11,,Claire Hemsworth,Senior UW,False,,,163500,2023-06-11,,False,0,6,IL,Retail - Shopping Centre
PL-01661,SUB-2025-1661,2025-02-09,Granite State Industries,Howden Group,Michael Cross,Commercial Property,2025-04-04,2026-04-04,15000000,15000000,25000,Lead,15,82500,84000,5.5,-2.0,Bound,2025-03-06,,Simon Button,SVP,False,,,82500,2025-03-06,,False,0,5,VA,Retail - Standalone
PL-01662,SUB-2023-1662,2023-06-24,Quantum Data Systems LLC,Gallagher,Rachel Foster,Commercial Property,2023-09-13,2024-09-12,100000000,25000000,123515,Lead,25,0,880000,8.4,-4.0,Expired,2023-07-18,,Claire Hemsworth,Senior UW,False,,,0,,,False,0,29,CO,Agricultural - Processing
PL-01663,SUB-2023-1663,2023-08-05,Mayfair Hospitality Ltd,Lockton Companies,Emily Hartwell,Commercial Property,2023-09-20,2024-09-19,120000000,25000000,74043,Follow,100,744000,708000,6.2,5.0,Bound,2023-08-30,,Simon Button,SVP,False,,,744000,2023-08-30,PL-01343,False,135297,6,VA,Automotive - Manufacturing
PL-01664,SUB-2024-1664,2024-04-14,Yorkshire Building Materials,Miller Insurance,Charlotte Webb,Commercial Property,2024-07-01,2025-07-01,150000000,25000000,109649,Follow,100,990000,1110000,6.6,-11.0,Bound,2024-05-07,,Simon Button,SVP,False,,,990000,2024-05-07,,False,135000,34,MI,Hospitality - Hotel
PL-01665,SUB-2024-1665,2024-05-10,Hampshire Tech Parks Ltd,Ed Broking,Laura Simpson,Commercial Property,2024-06-12,2025-06-12,25000000,25000000,29785,Lead,100,107500,127500,4.3,-15.0,Bound,2024-05-17,,James Whitlock,UW,False,,,107500,2024-05-17,PL-01457,False,0,2,WA,Automotive - Manufacturing
PL-01666,SUB-2021-1666,2021-10-07,Inverness Energy Group,Willis Towers Watson,David Armstrong,Commercial Property,2021-12-11,2022-12-11,75000000,25000000,61357,Lead,15,367500,435000,4.9,-16.0,Bound,2021-10-23,,Robert Tanner,Senior UW,True,,,367500,2021-10-23,,False,0,29,LA,Food Processing
PL-01667,SUB-2024-1667,2024-03-06,Riverside Agricultural Coop,Marsh McLennan,James Whitfield,Commercial Property,2024-04-19,2025-04-19,10000000,10000000,25000,Lead,15,88000,95000,8.8,-7.0,Bound,2024-03-21,,Priya Nair,UW,False,,,88000,2024-03-21,,False,0,7,NY,Technology - Office Campus
PL-01668,SUB-2021-1668,2021-04-03,Sheffield Steel Processing,McGill and Partners,Thomas Keane,Commercial Property,2021-05-27,2022-05-27,25000000,25000000,32454,Lead,50,0,115000,3.8,-18.0,NTU,2021-04-13,Broker placed elsewhere,Simon Button,SVP,True,,Broker placed elsewhere,0,,,False,0,2,SC,Retail - Standalone
PL-01669,SUB-2023-1669,2023-02-09,Brunswick Industrial Corp,McGill and Partners,Thomas Keane,Commercial Property,2023-04-14,2024-04-13,200000000,25000000,186397,Follow,25,860000,1000000,4.3,-14.0,Bound,2023-03-04,,Priya Nair,UW,True,,,860000,2023-03-04,,False,129278,45,CT,Hospitality - Restaurant
PL-01670,SUB-2022-1670,2022-07-14,Mayfair Hospitality Ltd,Howden Group,Michael Cross,Commercial Property,2022-08-04,2023-08-04,15000000,15000000,25000,Lead,100,69000,64500,4.6,7.0,Bound,2022-08-07,,Claire Hemsworth,Senior UW,False,,,69000,2022-08-07,PL-01135,False,0,3,LA,Technology - Data Centre
PL-01671,SUB-2022-1671,2022-02-28,Jasper Distribution LLC,Willis Towers Watson,David Armstrong,Commercial Property,2022-03-25,2023-03-25,85000000,25000000,149008,Follow,15,0,603500,6.2,-13.0,NTU,2022-03-03,Premium too high,Simon Button,SVP,False,,Premium too high,0,,PL-01075,False,0,1,MN,Technology - Office Campus
PL-01672,SUB-2026-1672,2026-04-25,Metro Commercial Partners,Aon plc,Sarah Chen,Commercial Property,2026-06-16,2027-06-16,65000000,25000000,77228,Lead,25,364000,377000,5.6,-4.0,Referred,2026-05-09,,Robert Tanner,Senior UW,False,,,0,,,False,0,48,TN,Technology - Data Centre
PL-01673,SUB-2025-1673,2025-06-21,Sheffield Steel Processing,Ed Broking,Laura Simpson,Commercial Property,2025-08-08,2026-08-08,75000000,25000000,149334,Lead,20,540000,645000,7.2,-16.0,Bound,2025-07-15,,Priya Nair,UW,True,,,540000,2025-07-15,PL-01295,False,0,47,LA,Warehouse - Distribution
PL-01674,SUB-2026-1674,2025-10-20,Fitzwilliam Office Trust,Gallagher,Rachel Foster,Commercial Property,2026-01-15,2027-01-15,250000000,25000000,224490,Lead,25,0,2150000,9.4,9.0,Expired,2025-10-28,,Claire Hemsworth,Senior UW,True,,,0,,,False,0,25,PA,Manufacturing - Light
PL-01675,SUB-2025-1675,2025-08-25,Devonshire Properties Ltd,Howden Group,Michael Cross,Commercial Property,2025-11-11,2026-11-11,75000000,25000000,146417,Lead,25,427500,435000,5.7,-2.0,Bound,2025-09-15,,Robert Tanner,Senior UW,False,,,427500,2025-09-15,PL-01004,False,0,45,MI,Retail - Standalone
PL-01676,SUB-2026-1676,2026-04-23,Oxford Science Properties,Willis Towers Watson,David Armstrong,Commercial Property,2026-06-18,2027-06-18,30000000,25000000,25000,Lead,50,0,234000,6.6,-15.0,NTU,2026-04-28,Premium too high,Priya Nair,UW,False,,Premium too high,0,,PL-01303,False,0,10,WI,Office - Class A
PL-01677,SUB-2024-1677,2023-12-13,Pioneer Cold Storage Inc,Marsh McLennan,James Whitfield,Commercial Property,2024-03-06,2025-03-06,40000000,25000000,77511,Follow,50,100000,120000,2.5,-16.0,Bound,2024-01-06,,Priya Nair,UW,True,,,100000,2024-01-06,,False,0,1,CO,Retail - Shopping Centre
PL-01678,SUB-2023-1678,2023-08-08,Ironclad Manufacturing LLC,Willis Towers Watson,David Armstrong,Commercial Property,2023-10-16,2024-10-15,30000000,25000000,58510,Lead,25,0,84000,3.0,8.0,Declined,2023-08-24,Capacity constraints - aggregate exposure limit reached for this territory,Claire Hemsworth,Senior UW,False,Capacity constraints - aggregate exposure limit reached for this territory,,0,,,False,0,4,CA,Agricultural - Processing
PL-01679,SUB-2023-1679,2023-09-15,Northstar Distribution Co,Willis Towers Watson,David Armstrong,Commercial Property,2023-10-22,2024-10-21,150000000,25000000,119892,Lead,100,0,570000,3.9,3.0,Declined,2023-10-01,Single location concentration risk exceeds net retention,James Whitlock,UW,True,Single location concentration risk exceeds net retention,,0,,PL-01474,False,0,38,NJ,Real Estate - Residential Portfolio
PL-01680,SUB-2026-1680,2026-06-22,Kingsway Distribution Ltd,BMS Group,Andrew Patel,Commercial Property,2026-08-26,2027-08-26,15000000,15000000,25000,Follow,20,114000,112500,7.6,1.0,Bound,2026-07-09,,Claire Hemsworth,Senior UW,False,,,114000,2026-07-09,,False,0,3,CO,Automotive - Dealership
PL-01681,SUB-2023-1681,2023-06-28,Kingsway Distribution Ltd,Marsh McLennan,James Whitfield,Commercial Property,2023-09-21,2024-09-20,15000000,15000000,25000,Follow,15,111000,124500,7.4,-11.0,Bound,2023-07-12,,James Whitlock,UW,False,,,111000,2023-07-12,,False,0,3,CO,Automotive - Manufacturing
PL-01682,SUB-2021-1682,2021-07-12,Granite State Industries,McGill and Partners,Thomas Keane,Commercial Property,2021-08-11,2022-08-11,65000000,25000000,113414,Lead,25,0,702000,10.2,-6.0,Declined,2021-07-16,Poor loss history - 5-year loss ratio exceeds 60%,Claire Hemsworth,Senior UW,False,Poor loss history - 5-year loss ratio exceeds 60%,,0,,,False,0,49,FL,Real Estate - Residential Portfolio
PL-01683,SUB-2021-1683,2021-06-21,Liberty Food Services Inc,Ed Broking,Laura Simpson,Commercial Property,2021-08-06,2022-08-06,15000000,15000000,25000,Follow,50,0,133500,9.1,2.0,NTU,2021-07-10,Insured did not proceed,Priya Nair,UW,False,,Insured did not proceed,0,,PL-01345,False,0,10,TX,Technology - Data Centre
PL-01684,SUB-2021-1684,2020-11-23,Timber Creek Manufacturing,Howden Group,Michael Cross,Commercial Property,2021-01-01,2022-01-01,65000000,25000000,118290,Follow,100,487500,585000,7.5,-17.0,Referred,2020-12-15,,Robert Tanner,Senior UW,True,,,0,,PL-01053,False,0,40,AZ,Retail - Shopping Centre
PL-01685,SUB-2023-1685,2022-12-05,Lancaster Manufacturing PLC,Marsh McLennan,James Whitfield,Commercial Property,2023-01-24,2024-01-24,250000000,25000000,433132,Follow,15,0,1325000,5.0,-5.0,Declined,2022-12-25,Poor loss history - 5-year loss ratio exceeds 60%,James Whitlock,UW,True,Poor loss history - 5-year loss ratio exceeds 60%,,0,,PL-01074,False,0,8,TX,Healthcare - Hospital
PL-01686,SUB-2026-1686,2026-02-13,Central Valley Foods Inc,Willis Towers Watson,David Armstrong,Commercial Property,2026-05-05,2027-05-05,20000000,20000000,25000,Lead,15,0,190000,9.1,-4.0,Expired,2026-02-25,,Claire Hemsworth,Senior UW,False,,,0,,,False,0,9,GA,Real Estate - Residential Portfolio
PL-01687,SUB-2024-1687,2023-12-19,Junction City Warehousing,McGill and Partners,Thomas Keane,Commercial Property,2024-03-06,2025-03-06,65000000,25000000,33574,Lead,100,0,663000,8.6,-16.0,NTU,2023-12-25,Coverage terms not acceptable,Priya Nair,UW,True,,Coverage terms not acceptable,0,,,False,0,27,NY,Automotive - Dealership
PL-01688,SUB-2026-1688,2026-05-21,Grosvenor Retail Holdings,Marsh McLennan,James Whitfield,Commercial Property,2026-08-13,2027-08-13,65000000,25000000,66511,Follow,20,143000,169000,2.2,-15.0,Bound,2026-05-30,,Robert Tanner,Senior UW,False,,,143000,2026-05-30,,False,0,18,CT,Education - University
PL-01689,SUB-2024-1689,2023-12-19,Westfield Shopping Centres,Willis Towers Watson,David Armstrong,Commercial Property,2024-02-15,2025-02-14,40000000,25000000,74969,Follow,20,0,372000,9.7,4.0,NTU,2024-01-03,Broker placed elsewhere,Robert Tanner,Senior UW,False,,Broker placed elsewhere,0,,,False,0,8,MI,Pharmaceutical - R&D
PL-01690,SUB-2024-1690,2024-09-16,Xenon Technology Inc,Ed Broking,Laura Simpson,Commercial Property,2024-11-26,2025-11-26,30000000,25000000,25000,Lead,50,0,273000,8.9,-2.0,Expired,2024-09-21,,James Whitlock,UW,False,,,0,,PL-01054,False,0,3,WI,Real Estate - Residential Portfolio
PL-01691,SUB-2022-1691,2022-10-06,Oxford Science Properties,Miller Insurance,Charlotte Webb,Commercial Property,2022-12-14,2023-12-14,150000000,25000000,282534,Lead,15,0,1515000,8.4,-17.0,Expired,2022-10-22,,Robert Tanner,Senior UW,True,,,0,,PL-01019,False,0,47,OR,Hospitality - Restaurant
PL-01692,SUB-2025-1692,2025-02-18,Jasper Distribution LLC,Miller Insurance,Charlotte Webb,Commercial Property,2025-03-27,2026-03-27,250000000,25000000,198394,Follow,20,0,1400000,5.7,1.0,NTU,2025-03-13,Insured did not proceed,Robert Tanner,Senior UW,True,,Insured did not proceed,0,,,False,0,12,FL,Real Estate - Mixed Use
PL-01693,SUB-2022-1693,2021-12-15,Coastal Hospitality Group,Lockton Companies,Emily Hartwell,Commercial Property,2022-01-30,2023-01-30,150000000,25000000,275990,Lead,20,0,495000,2.7,-19.0,Declined,2021-12-19,Rate inadequacy - broker target below minimum technical rate,Claire Hemsworth,Senior UW,True,Rate inadequacy - broker target below minimum technical rate,,0,,,False,0,13,AZ,Energy - Storage
PL-01694,SUB-2026-1694,2026-01-31,Jasper Distribution LLC,Gallagher,Rachel Foster,Commercial Property,2026-04-25,2027-04-25,100000000,25000000,142771,Follow,50,0,720000,7.6,5.0,NTU,2026-02-14,Premium too high,Claire Hemsworth,Senior UW,False,,Premium too high,0,,,False,0,34,CT,Pharmaceutical - R&D
PL-01695,SUB-2023-1695,2023-07-08,Grosvenor Retail Holdings,McGill and Partners,Thomas Keane,Commercial Property,2023-08-03,2024-08-02,20000000,20000000,26216,Lead,50,90000,106000,4.5,-16.0,Bound,2023-07-30,,Priya Nair,UW,True,,,90000,2023-07-30,,False,0,9,CA,Agricultural - Processing
PL-01696,SUB-2023-1696,2023-06-22,Liberty Food Services Inc,Howden Group,Michael Cross,Commercial Property,2023-09-16,2024-09-15,200000000,25000000,250014,Lead,15,1920000,2340000,9.6,-18.0,Referred,2023-07-14,,Priya Nair,UW,True,,,0,,PL-01357,False,0,11,CA,Technology - Office Campus
PL-01697,SUB-2021-1697,2021-07-26,Olympia Agricultural Co,Ed Broking,Laura Simpson,Commercial Property,2021-09-01,2022-09-01,10000000,10000000,25000,Lead,100,56000,65000,5.6,-14.0,Bound,2021-08-04,,Priya Nair,UW,False,,,56000,2021-08-04,PL-01037,False,0,6,FL,Real Estate - Mixed Use
PL-01698,SUB-2022-1698,2022-04-22,Eastwood Retail Holdings,Gallagher,Rachel Foster,Commercial Property,2022-06-15,2023-06-15,85000000,25000000,47039,Follow,50,0,926500,10.2,-6.0,Declined,2022-04-26,Outside appetite - excluded occupancy class,Simon Button,SVP,False,Outside appetite - excluded occupancy class,,0,,,False,0,6,CT,Agricultural - Storage
PL-01699,SUB-2021-1699,2020-12-16,Fitzwilliam Office Trust,Miller Insurance,Charlotte Webb,Commercial Property,2021-03-16,2022-03-16,10000000,10000000,25000,Lead,50,81000,76000,8.1,6.0,Bound,2021-01-03,,Robert Tanner,Senior UW,False,,,81000,2021-01-03,,False,0,4,TX,Retail - Shopping Centre
PL-01700,SUB-2023-1700,2023-01-01,Essex Food Manufacturing,BMS Group,Andrew Patel,Commercial Property,2023-03-05,2024-03-04,250000000,25000000,469275,Lead,50,2675000,2950000,10.7,-9.0,Bound,2023-01-17,,Claire Hemsworth,Senior UW,True,,,2675000,2023-01-17,PL-01005,False,467449,40,NY,Education - University
PL-01701,SUB-2023-1701,2022-11-15,Warwick Automotive Parts,Ed Broking,Laura Simpson,Commercial Property,2023-01-10,2024-01-10,200000000,25000000,194237,Follow,50,540000,640000,2.7,-16.0,Bound,2022-11-19,,Simon Button,SVP,True,,,540000,2022-11-19,,False,75482,4,GA,Pharmaceutical - R&D
PL-01702,SUB-2023-1702,2023-04-07,Pioneer Cold Storage Inc,Aon plc,Sarah Chen,Commercial Property,2023-06-22,2024-06-21,65000000,25000000,62015,Lead,15,559000,617500,8.6,-9.0,Bound,2023-05-02,,Simon Button,SVP,False,,,559000,2023-05-02,PL-01334,False,0,46,PA,Energy - Renewable
PL-01703,SUB-2026-1703,2026-04-21,Frontier Agricultural Services,BMS Group,Andrew Patel,Commercial Property,2026-06-15,2027-06-15,75000000,25000000,60399,Lead,15,240000,225000,3.2,7.0,Bound,2026-04-26,,Robert Tanner,Senior UW,False,,,240000,2026-04-26,PL-01379,False,0,7,IN,Pharmaceutical - Manufacturing
PL-01704,SUB-2026-1704,2025-12-30,Atlas Commercial Properties,Aon plc,Sarah Chen,Commercial Property,2026-02-02,2027-02-02,10000000,10000000,25000,Lead,25,90000,91000,9.0,-1.0,Referred,2026-01-02,,Robert Tanner,Senior UW,False,,,0,,PL-01196,False,0,4,IL,Automotive - Dealership
PL-01705,SUB-2021-1705,2021-05-14,Meridian Healthcare Properties,Aon plc,Sarah Chen,Commercial Property,2021-07-01,2022-07-01,65000000,25000000,69484,Lead,15,637000,695500,9.8,-8.0,Bound,2021-05-23,,Simon Button,SVP,False,,,637000,2021-05-23,PL-01156,False,0,2,WA,Agricultural - Storage
PL-01706,SUB-2023-1706,2023-05-14,Eastwood Retail Holdings,BMS Group,Andrew Patel,Commercial Property,2023-06-06,2024-06-05,250000000,25000000,397169,Follow,20,3025000,2825000,12.1,7.0,Bound,2023-05-27,,Robert Tanner,Senior UW,True,,,3025000,2023-05-27,,True,583391,22,OR,Agricultural - Storage
PL-01707,SUB-2026-1707,2026-09-04,Highland Hospitality Group,Aon plc,Sarah Chen,Commercial Property,2026-10-27,2027-10-27,30000000,25000000,58213,Follow,50,201000,207000,6.7,-3.0,Bound,2026-09-12,,James Whitlock,UW,False,,,201000,2026-09-12,PL-01007,False,0,9,LA,Pharmaceutical - R&D
PL-01708,SUB-2024-1708,2023-11-24,Junction City Warehousing,Howden Group,Michael Cross,Commercial Property,2024-01-29,2025-01-28,30000000,25000000,44665,Follow,100,192000,237000,6.4,-19.0,Bound,2023-12-05,,Simon Button,SVP,True,,,192000,2023-12-05,PL-01291,False,0,6,IN,Automotive - Manufacturing
PL-01709,SUB-2026-1709,2026-04-04,Platinum Automotive Corp,Howden Group,Michael Cross,Commercial Property,2026-05-21,2027-05-21,65000000,25000000,89008,Lead,25,0,448500,7.5,9.0,Declined,2026-04-20,Outside appetite - territory concentration in Tier 1 wind zones,Claire Hemsworth,Senior UW,False,Outside appetite - territory concentration in Tier 1 wind zones,,0,,,False,0,1,FL,Education - University
PL-01710,SUB-2023-1710,2023-06-09,Omega Tech Campus LLC,Aon plc,Sarah Chen,Commercial Property,2023-07-21,2024-07-20,150000000,25000000,271028,Lead,50,705000,750000,4.7,-5.0,Bound,2023-06-16,,Priya Nair,UW,True,,,705000,2023-06-16,PL-01019,False,106223,18,OR,Warehouse - Distribution
PL-01711,SUB-2023-1711,2023-10-30,Grosvenor Retail Holdings,Ed Broking,Laura Simpson,Commercial Property,2023-11-21,2024-11-20,25000000,25000000,44184,Lead,15,315000,287499,12.6,10.0,Bound,2023-11-23,,Robert Tanner,Senior UW,False,,,315000,2023-11-23,,False,0,1,AL,Energy - Renewable
